year,category,nominee_id,winner,title,song_title,award_type
2023,Best Achievement in Cinematography,26699,True,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Cinematography,23883,False,Bardo: False Chronicle of a Handful of Truths,,Oscars
2023,Best Achievement in Cinematography,25906,False,Elvis,,Oscars
2023,Best Achievement in Cinematography,21666,False,Empire of Light,,Oscars
2023,Best Achievement in Cinematography,3452,False,Tár,,Oscars
2023,Best Achievement in Film Editing,27051,True,Everything Everywhere All at Once,,Oscars
2023,Best Achievement in Film Editing,25867,False,Elvis,,Oscars
2023,Best Achievement in Film Editing,26207,False,Elvis,,Oscars
2023,Best Achievement in Film Editing,26333,False,The Banshees of Inisherin,,Oscars
2023,Best Achievement in Film Editing,23420,False,Top Gun: Maverick,,Oscars
2023,Best Achievement in Film Editing,26057,False,Tár,,Oscars
2023,Best Achievement in Production Design,26244,True,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Production Design,23580,True,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Production Design,26392,False,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Production Design,26651,False,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Production Design,26493,False,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Production Design,26844,False,Babylon,,Oscars
2023,Best Achievement in Production Design,26765,False,Babylon,,Oscars
2023,Best Achievement in Production Design,24326,False,Elvis,,Oscars
2023,Best Achievement in Production Design,24620,False,Elvis,,Oscars
2023,Best Achievement in Production Design,26454,False,Elvis,,Oscars
2023,Best Achievement in Production Design,22408,False,The Fabelmans,,Oscars
2023,Best Achievement in Production Design,24729,False,The Fabelmans,,Oscars
2023,Best Achievement in Costume Design,22412,True,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Costume Design,26193,False,Babylon,,Oscars
2023,Best Achievement in Costume Design,24326,False,Elvis,,Oscars
2023,Best Achievement in Costume Design,23972,False,Everything Everywhere All at Once,,Oscars
2023,Best Achievement in Costume Design,22038,False,Mrs. Harris Goes to Paris,,Oscars
2023,Best Sound,6672,True,Top Gun: Maverick,,Oscars
2023,Best Sound,24347,True,Top Gun: Maverick,,Oscars
2023,Best Sound,24655,True,Top Gun: Maverick,,Oscars
2023,Best Sound,22322,True,Top Gun: Maverick,,Oscars
2023,Best Sound,17852,True,Top Gun: Maverick,,Oscars
2023,Best Sound,26922,False,All Quiet on the Western Front,,Oscars
2023,Best Sound,21810,False,All Quiet on the Western Front,,Oscars
2023,Best Sound,26671,False,All Quiet on the Western Front,,Oscars
2023,Best Sound,26252,False,All Quiet on the Western Front,,Oscars
2023,Best Sound,23946,False,All Quiet on the Western Front,,Oscars
2023,Best Sound,23643,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,26147,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,1458,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,22222,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,6252,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,3344,False,Avatar: The Way of Water,,Oscars
2023,Best Sound,4103,False,Elvis,,Oscars
2023,Best Sound,24818,False,Elvis,,Oscars
2023,Best Sound,24656,False,Elvis,,Oscars
2023,Best Sound,23861,False,Elvis,,Oscars
2023,Best Sound,26084,False,The Batman,,Oscars
2023,Best Sound,22986,False,The Batman,,Oscars
2023,Best Sound,24624,False,The Batman,,Oscars
2023,Best Sound,24656,False,The Batman,,Oscars
2023,Best Achievement in Makeup and Hairstyling,24580,True,The Whale,,Oscars
2023,Best Achievement in Makeup and Hairstyling,1925,True,The Whale,,Oscars
2023,Best Achievement in Makeup and Hairstyling,26276,True,The Whale,,Oscars
2023,Best Achievement in Makeup and Hairstyling,24455,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Makeup and Hairstyling,26358,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Makeup and Hairstyling,2838,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Makeup and Hairstyling,3261,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Makeup and Hairstyling,2120,False,Elvis,,Oscars
2023,Best Achievement in Makeup and Hairstyling,21966,False,Elvis,,Oscars
2023,Best Achievement in Makeup and Hairstyling,5928,False,Elvis,,Oscars
2023,Best Achievement in Makeup and Hairstyling,9321,False,The Batman,,Oscars
2023,Best Achievement in Makeup and Hairstyling,22800,False,The Batman,,Oscars
2023,Best Achievement in Makeup and Hairstyling,714,False,The Batman,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Score),26815,True,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Score),19079,False,Babylon,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Score),26986,False,Everything Everywhere All at Once,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Score),658,False,The Banshees of Inisherin,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Score),12098,False,The Fabelmans,,Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),23857,True,RRR,"For song ""Naatu Naatu""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),22442,True,RRR,"For song ""Naatu Naatu""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),16637,False,Black Panther: Wakanda Forever,"For song ""Lift Me Up""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),18074,False,Black Panther: Wakanda Forever,"For song ""Lift Me Up""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),19155,False,Black Panther: Wakanda Forever,"For song ""Lift Me Up""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),19089,False,Black Panther: Wakanda Forever,"For song ""Lift Me Up""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),26981,False,Everything Everywhere All at Once,"For song ""This Is a Life""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),12576,False,Everything Everywhere All at Once,"For song ""This Is a Life""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),27058,False,Everything Everywhere All at Once,"For song ""This Is a Life""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),12243,False,Tell It Like a Woman,"For song ""Applause""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),18975,False,Top Gun: Maverick,"For song ""Hold My Hand""",Oscars
2023,Best Achievement in Music Written for Motion Pictures (Original Song),20835,False,Top Gun: Maverick,"For song ""Hold My Hand""",Oscars
2023,Best Achievement in Visual Effects,24106,True,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Visual Effects,21984,True,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Visual Effects,25221,True,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Visual Effects,26723,True,Avatar: The Way of Water,,Oscars
2023,Best Achievement in Visual Effects,21605,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Visual Effects,4786,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Visual Effects,27021,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Visual Effects,26310,False,All Quiet on the Western Front,,Oscars
2023,Best Achievement in Visual Effects,26362,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Visual Effects,23422,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Visual Effects,26035,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Visual Effects,25629,False,Black Panther: Wakanda Forever,,Oscars
2023,Best Achievement in Visual Effects,24085,False,The Batman,,Oscars
2023,Best Achievement in Visual Effects,22860,False,The Batman,,Oscars
2023,Best Achievement in Visual Effects,26529,False,The Batman,,Oscars
2023,Best Achievement in Visual Effects,25795,False,The Batman,,Oscars
2023,Best Achievement in Visual Effects,25791,False,Top Gun: Maverick,,Oscars
2023,Best Achievement in Visual Effects,10189,False,Top Gun: Maverick,,Oscars
2023,Best Achievement in Visual Effects,26621,False,Top Gun: Maverick,,Oscars
2023,Best Achievement in Visual Effects,23000,False,Top Gun: Maverick,,Oscars
2023,Best Documentary Feature,26939,True,Navalny,,Oscars
2023,Best Documentary Feature,26361,True,Navalny,,Oscars
2023,Best Documentary Feature,26701,True,Navalny,,Oscars
2023,Best Documentary Feature,24501,True,Navalny,,Oscars
