year	category	nominee	winner	film
1951	ART DIRECTION (Color)	Art Direction:  Lyle Wheeler, Leland Fuller;  Musical Settings:  Joseph C. Wright;  Set Decoration:  Thomas Little, Walter M. Scott	False	On the Riviera
1951	ART DIRECTION (Color)	Art Direction:  William A. Horning, Cedric Gibbons, Edward Carfagno;  Set Decoration:  Hugh Hunt	False	Quo Vadis
1951	ART DIRECTION (Color)	Hein Heckroth	False	Tales of Hoffmann
1951	CINEMATOGRAPHY (Black-and-White)	Frank Planer	False	Death of a Salesman
1951	CINEMATOGRAPHY (Black-and-White)	Norbert Brodine	False	The Frogmen
1951	CINEMATOGRAPHY (Black-and-White)	William C. Mellor	True	A Place in the Sun
1951	CINEMATOGRAPHY (Black-and-White)	Robert Burks	False	Strangers on a Train
1951	CINEMATOGRAPHY (Black-and-White)	Harry Stradling	False	A Streetcar Named Desire
1951	CINEMATOGRAPHY (Color)	Alfred Gilks; Ballet Photography by John Alton	True	An American in Paris
1951	CINEMATOGRAPHY (Color)	Leon Shamroy	False	David and Bathsheba
1951	CINEMATOGRAPHY (Color)	Robert Surtees, William V. Skall	False	Quo Vadis
1951	CINEMATOGRAPHY (Color)	Charles Rosher	False	Show Boat
1951	CINEMATOGRAPHY (Color)	John F. Seitz, W. Howard Greene	False	When Worlds Collide
1951	COSTUME DESIGN (Black-and-White)	Walter Plunkett, Gile Steele	False	Kind Lady
1951	COSTUME DESIGN (Black-and-White)	Charles LeMaire, Renie	False	The Model and the Marriage Broker
1951	COSTUME DESIGN (Black-and-White)	Edward Stevenson, Margaret Furse	False	The Mudlark
1951	COSTUME DESIGN (Black-and-White)	Edith Head	True	A Place in the Sun
1951	COSTUME DESIGN (Black-and-White)	Lucinda Ballard	False	A Streetcar Named Desire
1951	COSTUME DESIGN (Color)	Orry-Kelly, Walter Plunkett, Irene Sharaff	True	An American in Paris
1951	COSTUME DESIGN (Color)	Charles LeMaire, Edward Stevenson	False	David and Bathsheba
1951	COSTUME DESIGN (Color)	Helen Rose, Gile Steele	False	The Great Caruso
1951	COSTUME DESIGN (Color)	Herschel McCoy	False	Quo Vadis
1951	COSTUME DESIGN (Color)	Hein Heckroth	False	Tales of Hoffmann
1951	DIRECTING	John Huston	False	The African Queen
1951	DIRECTING	Vincente Minnelli	False	An American in Paris
1951	DIRECTING	William Wyler	False	Detective Story
1951	DIRECTING	George Stevens	True	A Place in the Sun
1951	DIRECTING	Elia Kazan	False	A Streetcar Named Desire
1951	DOCUMENTARY (Feature)	Bryan Foy, Producer	False	I Was a Communist for the F.B.I.
1951	DOCUMENTARY (Feature)	Olle Nordemar, Producer	True	Kon-Tiki
1951	DOCUMENTARY (Short Subject)	'Made by Fred Zinnemann with the cooperation of Paramount Pictures Corporation for the Los Angeles Orthopaedic Hospital'	True	Benjy
1951	DOCUMENTARY (Short Subject)	Owen Crump, Producer.  (Film sponsored by the Disabled American Veterans, in cooperation with the United States Department of Defense and the Association of Motion Picture Producers)	False	One Who Came Back
1951	DOCUMENTARY (Short Subject)	Gordon Hollingshead, Producer	False	The Seeing Eye
1951	FILM EDITING	Adrienne Fazan	False	An American in Paris
1951	FILM EDITING	Dorothy Spencer	False	Decision before Dawn
1951	FILM EDITING	William Hornbeck	True	A Place in the Sun
1951	FILM EDITING	Ralph E. Winters	False	Quo Vadis
1951	FILM EDITING	Chester Schaeffer	False	The Well
1951	MUSIC (Music Score of a Dramatic or Comedy Picture)	Alfred Newman	False	David and Bathsheba
1951	MUSIC (Music Score of a Dramatic or Comedy Picture)	Alex North	False	Death of a Salesman
1951	MUSIC (Music Score of a Dramatic or Comedy Picture)	Franz Waxman	True	A Place in the Sun
1951	MUSIC (Music Score of a Dramatic or Comedy Picture)	Miklos Rozsa	False	Quo Vadis
1951	MUSIC (Music Score of a Dramatic or Comedy Picture)	Alex North	False	A Streetcar Named Desire
1951	MUSIC (Scoring of a Musical Picture)	Oliver Wallace	False	Alice in Wonderland
1951	MUSIC (Scoring of a Musical Picture)	Johnny Green, Saul Chaplin	True	An American in Paris
1951	MUSIC (Scoring of a Musical Picture)	Peter Herman Adler, Johnny Green	False	The Great Caruso
1951	MUSIC (Scoring of a Musical Picture)	Alfred Newman	False	On the Riviera
1951	MUSIC (Scoring of a Musical Picture)	Adolph Deutsch, Conrad Salinger	False	Show Boat
1951	MUSIC (Song)	Music by Hoagy Carmichael; Lyrics by Johnny Mercer	True	Here Comes the Groom
1951	MUSIC (Song)	Music and Lyrics by Bert Kalmar, Harry Ruby and Oscar Hammerstein II	False	The Strip
1951	MUSIC (Song)	Music by Lionel Newman; Lyrics by Eliot Daniel	False	Golden Girl
1951	MUSIC (Song)	Music by Burton Lane; Lyrics by Alan Jay Lerner	False	Royal Wedding
1951	MUSIC (Song)	Music by Nicholas Brodszky; Lyrics by Sammy Cahn	False	Rich, Young and Pretty
1951	BEST MOTION PICTURE	Arthur Freed, Producer	True	An American in Paris
1951	BEST MOTION PICTURE	Anatole Litvak and Frank McCarthy, Producers	False	Decision before Dawn
1951	BEST MOTION PICTURE	George Stevens, Producer	False	A Place in the Sun
1951	BEST MOTION PICTURE	Sam Zimbalist, Producer	False	Quo Vadis
1951	BEST MOTION PICTURE	Charles K. Feldman, Producer	False	A Streetcar Named Desire
1951	SHORT SUBJECT (Cartoon)	Walt Disney, Producer	False	Lambert, the Sheepish Lion
1951	SHORT SUBJECT (Cartoon)	Stephen Bosustow, Producer	False	Rooty Toot Toot
1951	SHORT SUBJECT (Cartoon)	Fred Quimby, Producer	True	The Two Mouseketeers
1951	SHORT SUBJECT (One-reel)	Jack Eaton, Producer	False	Ridin' the Rails
1951	SHORT SUBJECT (One-reel)	Robert G. Leffingwell, Producer	False	The Story of Time
1951	SHORT SUBJECT (One-reel)	Robert Youngson, Producer	True	World of Kids
1951	SHORT SUBJECT (Two-reel)	Les Films du Compass	False	Balzac
1951	SHORT SUBJECT (Two-reel)	Tom Mead, Producer	False	Danger under the Sea
1951	SHORT SUBJECT (Two-reel)	Walt Disney, Producer	True	Nature's Half Acre
1951	SOUND RECORDING	Universal-International Studio Sound Department, Leslie I. Carey, Sound Director	False	Bright Victory
1951	SOUND RECORDING	Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director	True	The Great Caruso
1951	SOUND RECORDING	Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director	False	I Want You
1951	SOUND RECORDING	Warner Bros. Studio Sound Department, Col. Nathan Levinson, Sound Director	False	A Streetcar Named Desire
1951	SOUND RECORDING	RKO Radio Studio Sound Department, John O. Aalberg, Sound Director	False	Two Tickets to Broadway
1951	SPECIAL EFFECTS	Paramount	True	When Worlds Collide
1951	WRITING (Motion Picture Story)	Budd Boetticher, Ray Nazarro	False	Bullfighter and the Lady
1951	WRITING (Motion Picture Story)	Oscar Millard	False	The Frogmen
1951	WRITING (Motion Picture Story)	Robert Riskin, Liam O'Brien	False	Here Comes the Groom
1951	WRITING (Motion Picture Story)	Paul Dehn, James Bernard	True	Seven Days to Noon
1951	WRITING (Motion Picture Story)	Alfred Hayes, Stewart Stern	False	Teresa
1951	WRITING (Screenplay)	James Agee, John Huston	False	The African Queen
1951	WRITING (Screenplay)	Philip Yordan, Robert Wyler	False	Detective Story
1951	WRITING (Screenplay)	Max Ophuls, Jacques Natanson	False	La Ronde
1951	WRITING (Screenplay)	Michael Wilson, Harry Brown	True	A Place in the Sun
1951	WRITING (Screenplay)	Tennessee Williams	False	A Streetcar Named Desire
1951	WRITING (Story and Screenplay)	Alan Jay Lerner	True	An American in Paris
1951	WRITING (Story and Screenplay)	Billy Wilder, Lesser Samuels, Walter Newman	False	The Big Carnival
1951	WRITING (Story and Screenplay)	Philip Dunne	False	David and Bathsheba
1951	WRITING (Story and Screenplay)	Robert Pirosh	False	Go for Broke!
1951	WRITING (Story and Screenplay)	Clarence Greene, Russell Rouse	False	The Well
1951	IRVING G. THALBERG MEMORIAL AWARD	Arthur Freed	True	
1952	ACTOR	Marlon Brando	False	Viva Zapata!
1952	ACTOR	Gary Cooper	True	High Noon
1952	ACTOR	Kirk Douglas	False	The Bad and the Beautiful
1952	ACTOR	José Ferrer	False	Moulin Rouge
1952	ACTOR	Alec Guinness	False	The Lavender Hill Mob
1952	ACTOR IN A SUPPORTING ROLE	Richard Burton	False	My Cousin Rachel
1952	ACTOR IN A SUPPORTING ROLE	Arthur Hunnicutt	False	The Big Sky
1952	ACTOR IN A SUPPORTING ROLE	Victor McLaglen	False	The Quiet Man
1952	ACTOR IN A SUPPORTING ROLE	Jack Palance	False	Sudden Fear
1952	ACTOR IN A SUPPORTING ROLE	Anthony Quinn	True	Viva Zapata!
1952	ACTRESS	Shirley Booth	True	Come Back, Little Sheba
1952	ACTRESS	Joan Crawford	False	Sudden Fear
1952	ACTRESS	Bette Davis	False	The Star
1952	ACTRESS	Julie Harris	False	The Member of the Wedding
1952	ACTRESS	Susan Hayward	False	With a Song in My Heart
1952	ACTRESS IN A SUPPORTING ROLE	Gloria Grahame	True	The Bad and the Beautiful
1952	ACTRESS IN A SUPPORTING ROLE	Jean Hagen	False	Singin' in the Rain
1952	ACTRESS IN A SUPPORTING ROLE	Colette Marchand	False	Moulin Rouge
1952	ACTRESS IN A SUPPORTING ROLE	Terry Moore	False	Come Back, Little Sheba
1952	ACTRESS IN A SUPPORTING ROLE	Thelma Ritter	False	With a Song in My Heart
1952	ART DIRECTION (Black-and-White)	Art Direction:  Cedric Gibbons, Edward Carfagno;  Set Decoration:  Edwin B. Willis, Keogh Gleason	True	The Bad and the Beautiful
1952	ART DIRECTION (Black-and-White)	Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Emile Kuri	False	Carrie
1952	ART DIRECTION (Black-and-White)	Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott	False	My Cousin Rachel
1952	ART DIRECTION (Black-and-White)	Art Direction:  Matsuyama;  Set Decoration:  H. Motsumoto	False	Rashomon
1952	ART DIRECTION (Black-and-White)	Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Thomas Little, Claude Carpenter	False	Viva Zapata!
1952	ART DIRECTION (Color)	Art Direction:  Richard Day, Clave;  Set Decoration:  Howard Bristol	False	Hans Christian Andersen
1952	ART DIRECTION (Color)	Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Arthur Krams	False	The Merry Widow
1952	ART DIRECTION (Color)	Art Direction:  Paul Sheriff;  Set Decoration:  Marcel Vertes	True	Moulin Rouge
1952	ART DIRECTION (Color)	Art Direction:  Frank Hotaling;  Set Decoration:  John McCarthy, Jr., Charles Thompson	False	The Quiet Man
1952	ART DIRECTION (Color)	Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Thomas Little, Paul S. Fox	False	The Snows of Kilimanjaro
1952	CINEMATOGRAPHY (Black-and-White)	Robert Surtees	True	The Bad and the Beautiful
1952	CINEMATOGRAPHY (Black-and-White)	Russell Harlan	False	The Big Sky
1952	CINEMATOGRAPHY (Black-and-White)	Joseph LaShelle	False	My Cousin Rachel
1952	CINEMATOGRAPHY (Black-and-White)	Virgil E. Miller	False	Navajo
1952	CINEMATOGRAPHY (Black-and-White)	Charles B. Lang, Jr.	False	Sudden Fear
1952	CINEMATOGRAPHY (Color)	Harry Stradling	False	Hans Christian Andersen
1952	CINEMATOGRAPHY (Color)	F. A. Young	False	Ivanhoe
1952	CINEMATOGRAPHY (Color)	George J. Folsey	False	Million Dollar Mermaid
1952	CINEMATOGRAPHY (Color)	Winton C. Hoch, Archie Stout	True	The Quiet Man
1952	CINEMATOGRAPHY (Color)	Leon Shamroy	False	The Snows of Kilimanjaro
1952	COSTUME DESIGN (Black-and-White)	Jean Louis	False	Affair in Trinidad
1952	COSTUME DESIGN (Black-and-White)	Helen Rose	True	The Bad and the Beautiful
1952	COSTUME DESIGN (Black-and-White)	Edith Head	False	Carrie
1952	COSTUME DESIGN (Black-and-White)	Charles LeMaire, Dorothy Jeakins	False	My Cousin Rachel
1952	COSTUME DESIGN (Black-and-White)	Sheila O'Brien	False	Sudden Fear
1952	COSTUME DESIGN (Color)	Edith Head, Dorothy Jeakins, Miles White	False	The Greatest Show on Earth
1952	COSTUME DESIGN (Color)	Clave, Mary Wills, Madame Karinska	False	Hans Christian Andersen
1952	COSTUME DESIGN (Color)	Helen Rose, Gile Steele	False	The Merry Widow
1952	COSTUME DESIGN (Color)	Marcel Vertes	True	Moulin Rouge
1952	COSTUME DESIGN (Color)	Charles LeMaire	False	With a Song in My Heart
1952	DIRECTING	Joseph L. Mankiewicz	False	Five Fingers
1952	DIRECTING	Cecil B. DeMille	False	The Greatest Show on Earth
1952	DIRECTING	Fred Zinnemann	False	High Noon
1952	DIRECTING	John Huston	False	Moulin Rouge
1952	DIRECTING	John Ford	True	The Quiet Man
1952	DOCUMENTARY (Feature)	Dore Schary, Producer	False	The Hoaxters
1952	DOCUMENTARY (Feature)	Hall Bartlett, Producer	False	Navajo
1952	DOCUMENTARY (Feature)	Irwin Allen, Producer	True	The Sea around Us
1952	DOCUMENTARY (Short Subject)	Herbert Morgan, Producer	False	Devil Take Us
1952	DOCUMENTARY (Short Subject)	Alberto Ancilotto, Producer	False	The Garden Spider (Epeira Diadema)
1952	DOCUMENTARY (Short Subject)	Stephen Bosustow, Executive Producer	False	Man Alive!
1952	DOCUMENTARY (Short Subject)	Norman McLaren, Producer	True	Neighbours
1952	FILM EDITING	Warren Low	False	Come Back, Little Sheba
1952	FILM EDITING	William Austin	False	Flat Top
1952	FILM EDITING	Anne Bauchens	False	The Greatest Show on Earth
1952	FILM EDITING	Elmo Williams, Harry Gerstad	True	High Noon
1952	FILM EDITING	Ralph Kemplen	False	Moulin Rouge
1952	MUSIC (Music Score of a Dramatic or Comedy Picture)	Dimitri Tiomkin	True	High Noon
1952	MUSIC (Music Score of a Dramatic or Comedy Picture)	Miklos Rozsa	False	Ivanhoe
1952	MUSIC (Music Score of a Dramatic or Comedy Picture)	Max Steiner	False	Miracle of Fatima
1952	MUSIC (Music Score of a Dramatic or Comedy Picture)	Herschel Burke Gilbert	False	The Thief
1952	MUSIC (Music Score of a Dramatic or Comedy Picture)	Alex North	False	Viva Zapata!
1952	MUSIC (Scoring of a Musical Picture)	Walter Scharf	False	Hans Christian Andersen
1952	MUSIC (Scoring of a Musical Picture)	Ray Heindorf, Max Steiner	False	The Jazz Singer
1952	MUSIC (Scoring of a Musical Picture)	Gian-Carlo Menotti	False	The Medium
1952	MUSIC (Scoring of a Musical Picture)	Lennie Hayton	False	Singin' in the Rain
1952	MUSIC (Scoring of a Musical Picture)	Alfred Newman	True	With a Song in My Heart
1952	MUSIC (Song)	Music and Lyrics by Jack Brooks	False	Son of Paleface
1952	MUSIC (Song)	Music by Nicholas Brodszky; Lyrics by Sammy Cahn	False	Because You're Mine
1952	MUSIC (Song)	Music by Dimitri Tiomkin; Lyrics by Ned Washington	True	High Noon
1952	MUSIC (Song)	Music and Lyrics by Frank Loesser	False	Hans Christian Andersen
1952	MUSIC (Song)	Music by Harry Warren; Lyrics by Leo Robin	False	Just for You
1952	BEST MOTION PICTURE	Cecil B. DeMille, Producer	True	The Greatest Show on Earth
1952	BEST MOTION PICTURE	Stanley Kramer, Producer	False	High Noon
1952	BEST MOTION PICTURE	Pandro S. Berman, Producer	False	Ivanhoe
1952	BEST MOTION PICTURE	Romulus Films	False	Moulin Rouge
1952	BEST MOTION PICTURE	John Ford and Merian C. Cooper, Producers	False	The Quiet Man
1952	SHORT SUBJECT (Cartoon)	Fred Quimby, Producer	True	Johann Mouse
1952	SHORT SUBJECT (Cartoon)	Fred Quimby, Producer	False	Little Johnny Jet
1952	SHORT SUBJECT (Cartoon)	Stephen Bosustow, Executive Producer	False	Madeline
1952	SHORT SUBJECT (Cartoon)	Stephen Bosustow, Executive Producer	False	Pink and Blue Blues
1952	SHORT SUBJECT (Cartoon)	Tom Daly, Producer	False	Romance of Transportation
1952	SHORT SUBJECT (One-reel)	Jack Eaton, Producer	False	Athletes of the Saddle
1952	SHORT SUBJECT (One-reel)	Gordon Hollingshead, Producer	False	Desert Killer
1952	SHORT SUBJECT (One-reel)	Boris Vermont, Producer	True	Light in the Window: The Art of Vermeer
1952	SHORT SUBJECT (One-reel)	Norman McLaren, Producer	False	Neighbours
1952	SHORT SUBJECT (One-reel)	Crown Film Unit	False	Royal Scotland
1952	SHORT SUBJECT (Two-reel)	London Film Production	False	Bridge of Time
1952	SHORT SUBJECT (Two-reel)	Herbert Morgan, Producer	False	Devil Take Us
1952	SHORT SUBJECT (Two-reel)	Gordon Hollingshead, Producer	False	Thar She Blows!
1952	SHORT SUBJECT (Two-reel)	Walt Disney, Producer	True	Water Birds
1952	SOUND RECORDING	London Film Sound Department	True	Breaking the Sound Barrier
1952	SOUND RECORDING	Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director	False	Hans Christian Andersen
1952	SOUND RECORDING	Pinewood Studios Sound Department	False	The Promoter
1952	SOUND RECORDING	Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director	False	The Quiet Man
1952	SOUND RECORDING	20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director	False	With a Song in My Heart
1952	SPECIAL EFFECTS	Metro-Goldwyn-Mayer	True	Plymouth Adventure
1952	WRITING (Motion Picture Story)	Fredric M. Frank, Theodore St. John, Frank Cavett	True	The Greatest Show on Earth
1952	WRITING (Motion Picture Story)	Leo McCarey	False	My Son John
1952	WRITING (Motion Picture Story)	Martin Goldsmith, Jack Leonard	False	The Narrow Margin
1952	WRITING (Motion Picture Story)	Guy Trosper	False	The Pride of St. Louis
1952	WRITING (Motion Picture Story)	Edna Anhalt, Edward Anhalt	False	The Sniper
1952	WRITING (Screenplay)	Charles Schnee	True	The Bad and the Beautiful
1952	WRITING (Screenplay)	Michael Wilson	False	Five Fingers
1952	WRITING (Screenplay)	Carl Foreman	False	High Noon
1952	WRITING (Screenplay)	Roger MacDougall, John Dighton, Alexander Mackendrick	False	The Man in the White Suit
1952	WRITING (Screenplay)	Frank S. Nugent	False	The Quiet Man
1952	WRITING (Story and Screenplay)	Sydney Boehm	False	The Atomic City
1952	WRITING (Story and Screenplay)	Terence Rattigan	False	Breaking the Sound Barrier
1952	WRITING (Story and Screenplay)	T. E. B. Clarke	True	The Lavender Hill Mob
1952	WRITING (Story and Screenplay)	Ruth Gordon, Garson Kanin	False	Pat and Mike
1952	WRITING (Story and Screenplay)	John Steinbeck	False	Viva Zapata!
1952	IRVING G. THALBERG MEMORIAL AWARD	Cecil B. DeMille	True	
1953	ACTOR	Marlon Brando	False	Julius Caesar
1953	ACTOR	Richard Burton	False	The Robe
1953	ACTOR	Montgomery Clift	False	From Here to Eternity
1953	ACTOR	William Holden	True	Stalag 17
1953	ACTOR	Burt Lancaster	False	From Here to Eternity
1953	ACTOR IN A SUPPORTING ROLE	Eddie Albert	False	Roman Holiday
1953	ACTOR IN A SUPPORTING ROLE	Brandon De Wilde	False	Shane
1953	ACTOR IN A SUPPORTING ROLE	Jack Palance	False	Shane
1953	ACTOR IN A SUPPORTING ROLE	Frank Sinatra	True	From Here to Eternity
1953	ACTOR IN A SUPPORTING ROLE	Robert Strauss	False	Stalag 17
1953	ACTRESS	Leslie Caron	False	Lili
1953	ACTRESS	Ava Gardner	False	Mogambo
1953	ACTRESS	Audrey Hepburn	True	Roman Holiday
1953	ACTRESS	Deborah Kerr	False	From Here to Eternity
1953	ACTRESS	Maggie McNamara	False	The Moon Is Blue
1953	ACTRESS IN A SUPPORTING ROLE	Grace Kelly	False	Mogambo
1953	ACTRESS IN A SUPPORTING ROLE	Geraldine Page	False	Hondo
1953	ACTRESS IN A SUPPORTING ROLE	Marjorie Rambeau	False	Torch Song
1953	ACTRESS IN A SUPPORTING ROLE	Donna Reed	True	From Here to Eternity
1953	ACTRESS IN A SUPPORTING ROLE	Thelma Ritter	False	Pickup on South Street
1953	ART DIRECTION (Black-and-White)	Art Direction:  Cedric Gibbons, Edward Carfagno;  Set Decoration:  Edwin B. Willis, Hugh Hunt	True	Julius Caesar
1953	ART DIRECTION (Black-and-White)	Art Direction:  Fritz Maurischat, Paul Markwitz	False	Martin Luther
1953	ART DIRECTION (Black-and-White)	Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Paul S. Fox	False	The President's Lady
1953	ART DIRECTION (Black-and-White)	Art Direction:  Hal Pereira, Walter Tyler	False	Roman Holiday
1953	ART DIRECTION (Black-and-White)	Art Direction:  Lyle Wheeler, Maurice Ransford;  Set Decoration:  Stuart Reiss	False	Titanic
1953	ART DIRECTION (Color)	Art Direction:  Alfred Junge, Hans Peters;  Set Decoration:  John Jarvis	False	Knights of the Round Table
1953	ART DIRECTION (Color)	Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Arthur Krams	False	Lili
1953	ART DIRECTION (Color)	Art Direction:  Lyle Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Paul S. Fox	True	The Robe
1953	ART DIRECTION (Color)	Art Direction:  Cedric Gibbons, Preston Ames, Edward Carfagno, Gabriel Scognamillo;  Set Decoration:  Edwin B. Willis, Keogh Gleason, Arthur Krams, Jack D. Moore	False	The Story of Three Loves
1953	ART DIRECTION (Color)	Art Direction:  Cedric Gibbons, Urie McCleary;  Set Decoration:  Edwin B. Willis, Jack D. Moore	False	Young Bess
